c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,d1,d2,d3,,ISI_EH_16,ISI_EW_16,EH_16,EW_16
1.134686121,38.54468285,33.54893264,0.869600483,26.71609307,8.168208981,4.552771729,20.23462715,47.68634604,0.216023033,0.004017695,-1,-1,1,,0.392818,6.98E-11,0.202877,5.24E-11
1.080819373,33.78739181,38.55837766,0.857293129,34.99724041,9.641854557,4.947886992,24.05990829,41.03142236,0.260710686,-0.0318683,0,0,-1,,0.339453,6.77E-11,0.20737,5.42E-11
1.116729866,43.11611083,34.97148958,0.867976725,33.68607675,10.91826372,4.357001431,21.0499222,42.78546113,0.257238985,-0.063084238,1,0,1,,0.346684,6.62E-11,0.22091,5.32E-11
1.150582763,43.71825612,45.0580451,0.857712303,28.96309843,10.34075825,4.155258433,21.68505333,43.35997001,0.232445433,-0.108058724,0,-1,1,,0.334406,7.05E-11,0.194202,5.59E-11
1.067135344,43.74146692,44.04449908,0.866914171,33.5168579,12.37905819,4.682720965,12.41360709,42.83972485,0.295439483,0.153261862,-1,1,1,,0.315251,6.26E-11,0.175117,5.03E-11
1.099188464,48.21267779,39.66680131,0.860103436,30.34319053,7.927855331,4.150017911,19.86845,49.04582888,0.252575746,0.018182589,0,0,0,,0.364492,6.98E-11,0.231009,5.94E-11
1.08936663,30.92801659,34.01292836,0.860756285,39.97429465,13.90662888,4.115989624,19.97957919,43.69197291,0.253646356,0.046609127,0,1,0,,0.355843,6.76E-11,0.234863,5.71E-11
1.106266645,33.67728128,41.36438793,0.851664838,40.30364264,11.15528638,4.185089838,21.92474974,41.28974321,0.211882084,-0.093780439,-1,0,1,,0.302005,5.93E-11,0.169122,4.82E-11
1.142957498,43.96441892,40.94163415,0.862761331,34.28590027,13.43800795,4.266787283,25.21573333,48.72182897,0.266945621,-0.118521733,-1,-1,1,,0.299574,6.15E-11,0.161339,4.59E-11
1.079583269,40.30065983,34.0849309,0.891285,34.37831246,8.3313895,4.61131406,16.69147285,45.84470205,0.223212243,-0.112379179,-1,-1,0,,0.314728,6.77E-11,0.159979,4.86E-11
1.118517277,46.70831566,42.31633233,0.854709537,28.14509321,9.122404767,4.387608224,28.04197083,48.91291488,0.20298241,-0.115791225,0,-1,0,,0.33919,6.59E-11,0.202757,5.39E-11
1.10550194,33.5274949,46.69898144,0.859479928,37.74377538,13.65532507,4.529946241,26.65594728,44.28219382,0.281344925,0.104679399,0,1,0,,0.317498,6.21E-11,0.1955,5.37E-11
1.162627032,36.73200013,44.26551047,0.89608089,38.97234693,12.51469994,4.953468415,17.23229225,44.40146559,0.21060575,0.150912849,-1,1,0,,0.328495,5.65E-11,0.185704,4.65E-11
1.101036602,48.1048976,35.26172115,0.867480291,37.04767004,13.38165219,4.719151412,18.12168332,40.4004346,0.233175072,-0.009535576,0,1,0,,0.330122,6.35E-11,0.219106,5.54E-11
1.139706681,47.87257187,32.10094466,0.853836723,30.50864874,10.28495144,4.582207038,19.65474263,48.83637418,0.272735205,-0.145615455,1,1,-1,,0.334509,6.48E-11,0.2015,5.13E-11
1.090180304,40.10611711,37.80029687,0.890431002,32.70936858,13.52930046,4.264210872,20.69017461,48.94247372,0.206573604,-0.088307335,0,1,-1,,0.320539,6.43E-11,0.195714,5.43E-11
1.086943962,49.69625519,39.4952601,0.894408557,39.66280655,6.831748666,4.414949206,20.94051929,48.78895044,0.298185407,-0.065220428,1,1,1,,0.30374,6.73E-11,0.197248,5.56E-11
1.144861527,47.17434672,36.49998866,0.859946372,36.34581887,10.51311466,4.239118003,25.35910556,43.60092688,0.260467402,-0.197402811,0,0,1,,0.317108,6.77E-11,0.198688,5.69E-11
1.125718205,44.66852022,37.5307894,0.887966491,32.83152194,9.385600466,4.369417374,25.33906054,49.17084864,0.244310124,0.19479386,1,0,0,,0.395532,6.78E-11,0.239794,5.52E-11
1.146615441,36.22470499,35.72968477,0.8679468,32.47470858,9.967186324,4.731380368,27.13797003,40.59074022,0.245307201,-0.028977644,0,-1,1,,0.368483,6.76E-11,0.216393,5.62E-11
1.10906991,41.27354177,47.03682896,0.866516071,41.18349027,7.967074063,4.593564525,24.84121505,48.80621696,0.278169869,0.186304504,-1,-1,0,,0.307371,5.88E-11,0.146953,4.20E-11
1.121780979,48.10852675,42.47494971,0.858450505,26.49057144,12.08624401,4.709858065,17.18964237,41.06016613,0.268946022,0.099781006,1,0,0,,0.345241,6.78E-11,0.200752,5.33E-11
1.122494869,43.30474727,38.46497571,0.893304376,34.51842051,13.15871361,4.7657386,21.4122338,47.19657131,0.288674601,-0.122195486,0,1,0,,0.305154,6.68E-11,0.191695,5.82E-11
1.109647174,47.18702017,32.48794184,0.856654109,32.48555008,6.898871985,4.753536811,29.54657999,44.89066565,0.296026749,-0.145692353,1,0,0,,0.327353,6.74E-11,0.196957,5.60E-11
1.13671101,41.65716629,44.667737,0.876885031,41.67828475,9.517222253,4.955245118,28.5290134,44.23869673,0.241052191,-0.192021174,-1,1,-1,,0.262978,5.71E-11,0.138998,4.34E-11
1.11151608,33.98820024,37.37481015,0.86412579,36.72316748,9.521388595,4.640224119,27.18333178,48.32772005,0.258555734,-0.023785421,1,1,1,,0.333129,6.93E-11,0.210103,5.76E-11
1.106707695,31.42254272,39.47811169,0.870152141,29.22449108,12.4217997,4.72833318,29.55734605,43.85515821,0.241692758,0.007893968,-1,-1,1,,0.331267,6.50E-11,0.159169,5.12E-11
1.101995515,40.90493489,46.23604067,0.886525969,29.3041912,12.40122304,4.815777257,26.38363729,43.16802654,0.261295152,0.060916393,1,-1,-1,,0.304236,6.14E-11,0.156418,4.86E-11
1.07868917,48.37350581,37.89017238,0.884418836,40.85341407,11.39897731,4.944629671,24.58393783,41.70857895,0.272890551,-0.037711941,-1,0,-1,,0.291991,5.52E-11,0.159289,4.49E-11
1.098523998,45.61292542,44.64782617,0.897450588,29.25096472,10.26131465,4.794910213,21.29427964,42.28786454,0.299529029,0.155727937,1,-1,0,,0.319959,6.41E-11,0.171518,5.05E-11
1.124381002,40.76095614,45.43961789,0.895731699,39.11336569,9.462478204,4.870060818,16.06089597,45.40516067,0.231515029,-0.152146202,-1,1,-1,,0.264234,6.13E-11,0.138119,4.51E-11
1.081217865,48.73209635,35.11987885,0.882495506,29.82593853,10.20375658,4.217570784,17.21172623,44.0052453,0.270667877,0.160427974,-1,-1,-1,,0.348843,6.35E-11,0.174134,4.70E-11
1.109524382,44.27643937,34.22538337,0.855028754,33.16975345,12.08404987,4.308453756,26.56439083,42.52407736,0.208380123,0.005200246,1,1,0,,0.351954,6.60E-11,0.221906,5.55E-11
1.066764451,44.16226079,43.82494798,0.89866598,36.61063371,9.953733807,4.166260985,21.61731049,41.41830394,0.280238876,0.03045954,0,-1,0,,0.315114,6.40E-11,0.186458,5.21E-11
1.087958093,44.14110357,37.32813563,0.883454911,38.47281741,6.69260895,4.559590816,13.86613852,46.49461506,0.231549788,0.057400476,0,0,1,,0.359407,6.92E-11,0.236254,5.54E-11
1.071522048,47.33992794,39.65054808,0.889677659,29.62619165,8.679789938,4.787397431,27.3616125,44.37123865,0.293033233,0.03184572,1,-1,-1,,0.317188,6.07E-11,0.177658,4.87E-11
1.071576418,39.05722676,34.56640074,0.886641222,31.55764269,7.609421118,4.858509231,26.72033397,43.43646691,0.240362279,-0.175760076,1,0,0,,0.310311,6.58E-11,0.186592,5.59E-11
1.084555141,44.71837688,41.05808558,0.891161849,34.01840157,12.14289933,4.5589262,22.22524255,41.84617964,0.254440102,-0.119586741,1,0,1,,0.29342,6.61E-11,0.181877,5.45E-11
1.122288586,32.82882475,34.97615983,0.888239198,27.13418025,8.954509165,4.890090217,13.8780732,43.59153215,0.211396037,0.150616303,1,-1,1,,0.388135,6.64E-11,0.227873,5.04E-11
1.079290381,35.09111016,38.75050164,0.883262801,31.51528495,7.708013322,4.436046595,22.27844327,49.90751349,0.232716518,-0.055118665,0,1,0,,0.35446,7.28E-11,0.21913,5.97E-11
1.137290193,35.97871383,37.59521154,0.899735387,35.66827806,12.63048636,4.128499121,14.61882396,47.27728294,0.253974395,0.198105803,0,1,-1,,0.360504,6.52E-11,0.215591,5.49E-11
1.116229634,37.68207737,35.10998402,0.879508322,38.26600298,13.3955135,4.223863244,12.14561862,44.77960489,0.218294759,0.044135445,-1,1,1,,0.354757,6.14E-11,0.223082,5.09E-11
1.128693599,38.1926037,42.83528422,0.859983528,38.93731169,6.402717474,4.254675673,29.65084174,49.00377179,0.293972902,0.163377717,1,-1,-1,,0.355951,6.19E-11,0.200827,4.68E-11
1.110808389,48.77608207,35.79861541,0.852475716,34.91622519,8.506561881,4.578869585,20.48895425,44.8313241,0.257007753,0.169376911,0,1,-1,,0.385402,6.54E-11,0.243213,5.56E-11
1.090285919,47.52160298,43.74136693,0.853960538,39.36619978,9.181152148,4.402164299,12.00707406,42.45805186,0.268794635,0.140469054,1,1,1,,0.31179,6.46E-11,0.198884,5.67E-11
1.090771616,37.41879541,34.4067734,0.890175008,37.47237957,11.6038255,4.710969072,28.05681007,48.83030992,0.262536785,-0.084488649,0,1,0,,0.325404,6.84E-11,0.207505,5.73E-11
1.106976947,30.57914501,46.66374422,0.884372387,40.53073318,8.416697097,4.950343809,27.55256109,48.86012759,0.200014133,-0.049103912,0,0,0,,0.313978,6.67E-11,0.193853,5.78E-11
1.078899199,48.65615813,40.21931604,0.874466821,33.79073867,10.56233521,4.590056759,28.5079955,48.84384547,0.278371926,-0.070909066,-1,1,-1,,0.295846,6.41E-11,0.157187,4.72E-11
1.14511041,32.9037095,45.7636192,0.888649987,38.41547417,10.22958955,4.50516683,16.07936687,48.08678177,0.29659291,0.017412789,0,-1,1,,0.318096,6.44E-11,0.18878,5.51E-11
1.156887413,35.64700884,40.28408402,0.866408129,41.86881855,8.002533215,4.710879939,25.75563742,40.32226639,0.298227123,-0.163470904,1,0,1,,0.296692,6.42E-11,0.183655,5.30E-11
1.128074151,32.98701622,40.33274395,0.854667255,38.49920704,12.18344814,4.638333888,12.26177975,40.42024221,0.218097066,0.188812268,0,1,1,,0.360697,6.63E-11,0.229171,5.65E-11
1.092126688,45.02017652,36.49976335,0.862775931,30.12581978,8.376423964,4.108050144,29.76917128,45.66460636,0.260184241,0.015304028,1,1,0,,0.365167,7.02E-11,0.224082,5.96E-11
1.071050425,39.43040978,40.63482402,0.88364779,34.54668804,6.440578472,4.658089091,22.46115365,45.45596326,0.284328128,-0.021045296,-1,-1,0,,0.3013,6.47E-11,0.146851,4.58E-11
1.127023213,32.47225773,36.03806805,0.892517716,26.2595898,7.250007825,4.841046477,16.12807827,42.59194955,0.270079061,0.186610112,-1,0,-1,,0.391078,6.76E-11,0.200765,5.34E-11
1.086494651,44.94994576,34.24809992,0.869124879,31.17262802,13.07028415,4.689843257,18.00435648,40.21607959,0.236900866,0.188872269,1,0,0,,0.382238,6.47E-11,0.240368,5.27E-11
1.119576577,44.84289646,37.52622139,0.873029493,29.38617117,12.69567784,4.423827973,12.66758639,46.8898919,0.215578888,0.119500468,-1,0,0,,0.37923,6.69E-11,0.213396,5.55E-11
1.068192915,41.71246295,39.92826043,0.899873087,28.14993178,11.38042946,4.185450928,14.91183146,49.88331292,0.280666507,-0.102143885,-1,1,-1,,0.31567,6.77E-11,0.166503,5.10E-11
1.151296712,30.71200518,40.56971282,0.854573738,41.53449067,10.66480749,4.600167147,17.72351531,48.49904542,0.253015451,-0.19316071,0,-1,1,,0.311589,6.52E-11,0.1942,5.37E-11
1.085156159,38.6693662,33.27962258,0.864032878,30.00632458,6.004869138,4.723596787,25.93001346,48.20349298,0.285162961,-0.139390048,0,0,0,,0.356367,6.75E-11,0.230604,5.48E-11
1.155670331,43.1642578,43.13813861,0.878203583,41.03491197,8.014776348,4.808195855,20.91465239,48.90900207,0.227619869,-0.193901236,1,-1,0,,0.277137,6.49E-11,0.163519,5.11E-11
1.07315577,47.99270172,42.25840357,0.886513436,34.06978727,10.4605968,4.427505034,26.08744167,47.56865251,0.270000614,0.184756966,-1,1,1,,0.333076,6.43E-11,0.188308,4.72E-11
1.143550505,49.55845182,41.4444232,0.880962955,36.22485147,8.610971096,4.129726116,26.18717482,47.10187851,0.207903169,-0.140567265,0,1,1,,0.327714,6.90E-11,0.211288,5.74E-11
1.135300692,40.70074755,35.05943108,0.852797668,35.7825968,6.428893015,4.292217781,21.04792807,40.9403111,0.240890611,-0.191953681,1,0,0,,0.334268,6.56E-11,0.208497,5.30E-11
1.078613044,48.80125028,40.94177742,0.884323069,32.04432325,12.10497129,4.906750131,28.38345893,44.96486148,0.276261023,0.083584813,0,-1,0,,0.328761,6.76E-11,0.183117,5.21E-11
1.161796353,34.8310898,40.98143532,0.852188663,40.77084734,13.56205263,4.55081571,22.55011407,47.71941845,0.224933118,-0.04840381,-1,-1,1,,0.302813,5.73E-11,0.159274,4.46E-11
1.095527229,40.7760793,47.18330918,0.869270035,26.72015625,11.46014906,4.545527594,17.33721602,44.15888607,0.28625103,0.128407085,-1,1,-1,,0.330024,6.30E-11,0.171649,4.87E-11
1.083751303,43.70266556,47.96261378,0.889217965,37.60074169,8.480159834,4.243523712,27.55779877,46.10346218,0.23900904,0.102236294,0,0,1,,0.32935,6.77E-11,0.205723,5.53E-11
1.138529456,42.94666251,35.31621379,0.894276391,37.5040954,8.421044507,4.157238649,28.43033548,47.93850058,0.249858364,-0.034429922,-1,-1,0,,0.352448,6.47E-11,0.193594,4.82E-11
1.128222916,37.97030352,32.62268864,0.865098417,29.94045693,13.7784207,4.790748244,19.26653905,47.36627209,0.230265502,0.010918331,0,-1,1,,0.387945,6.91E-11,0.235263,5.46E-11
1.087380993,35.08520567,38.9443691,0.854121293,39.65260731,13.33063373,4.291797076,20.52699621,48.41459702,0.228827897,0.044283529,-1,0,1,,0.332573,6.13E-11,0.195041,4.97E-11
1.11087147,37.94982957,44.62998754,0.873225631,33.43684029,13.93622803,4.966006816,16.23145598,42.26953767,0.266273802,-0.035221426,0,1,0,,0.296165,6.47E-11,0.177518,5.59E-11
1.138542072,44.66906713,44.53271778,0.863165724,41.97373144,9.949603494,4.175533863,14.0162823,45.61499724,0.251010894,0.173934203,1,0,1,,0.344475,6.26E-11,0.2253,5.23E-11
1.156749273,39.30807296,35.30363413,0.87822088,30.93973411,11.20468507,4.563593606,27.17724165,41.31740415,0.225100678,0.039012574,1,1,-1,,0.36818,6.42E-11,0.222489,5.21E-11
1.129188146,38.25188171,46.40947479,0.890513751,34.65359813,9.240234883,4.45746033,14.05179925,49.37244947,0.223453551,-0.138873269,0,-1,1,,0.322015,6.70E-11,0.191126,5.38E-11
1.117668249,39.10089071,33.18443153,0.878778644,37.1765645,9.924389877,4.165604287,15.23395179,41.15935459,0.258346257,-0.165964879,-1,-1,-1,,0.298629,6.27E-11,0.152399,4.48E-11
1.105072156,32.94312791,38.58377977,0.881263748,31.75263459,13.16787478,4.475732313,28.80579425,48.20456833,0.211664249,-0.158413751,1,-1,-1,,0.314676,6.30E-11,0.180112,4.94E-11
1.079947683,42.76936735,42.95347416,0.889500504,34.67721382,11.40286295,4.718076504,18.08813763,46.50516313,0.240409602,0.056065799,1,0,1,,0.322764,6.68E-11,0.202382,5.55E-11
1.160128689,38.59941385,40.09868072,0.86660324,35.25952859,12.90736243,4.35528442,27.0190258,45.19477205,0.222607626,-0.032221109,0,-1,-1,,0.337337,6.55E-11,0.195068,5.56E-11
1.083366137,48.24789049,32.92715436,0.880200172,27.66322669,8.507824567,4.228647494,20.99118878,46.36097775,0.282925547,-0.019994826,1,1,1,,0.359515,6.89E-11,0.224974,5.75E-11
1.143611579,41.90675627,47.55622933,0.85598579,39.06108292,12.68124964,4.812414604,20.18684771,45.27209406,0.298538462,0.177854325,1,0,-1,,0.31444,6.07E-11,0.187527,5.01E-11
1.142966843,39.20522668,40.64376896,0.890228017,30.42991343,8.052264942,4.292475211,21.92171089,49.51395603,0.223773669,0.120639742,-1,1,0,,0.367115,7.03E-11,0.200046,5.30E-11
1.069707672,40.12440023,36.54440574,0.864136086,32.27158225,10.28365889,4.795596827,29.30984858,41.50385638,0.239479014,-0.134903896,-1,1,-1,,0.302233,6.51E-11,0.16105,4.94E-11
1.150330883,31.69604833,45.70057155,0.887042258,39.73338413,13.11936168,4.235698981,22.0203488,43.0251761,0.22712232,-0.19342625,0,-1,0,,0.307473,6.45E-11,0.191558,5.48E-11
1.118184746,30.38098799,46.37165724,0.863349085,33.89397449,11.09134019,4.101349781,14.03830103,44.6654143,0.26232778,0.127868425,1,-1,0,,0.344257,6.65E-11,0.195598,4.96E-11
1.10814723,48.5370827,41.55813193,0.85009154,36.88060681,7.70218916,4.113730249,25.24346817,45.51910382,0.278362109,-0.164732371,-1,1,0,,0.298803,6.86E-11,0.161523,4.97E-11
1.102236637,35.99403278,41.10404796,0.87550766,38.51402,7.496463266,4.618845956,23.59879335,44.59867987,0.255797723,0.189730425,1,0,-1,,0.35111,6.31E-11,0.208691,5.08E-11
1.14183391,37.61972722,38.94426057,0.885641574,27.4993935,11.10246578,4.202922646,13.83326378,46.66668779,0.216709988,0.105887388,-1,1,0,,0.385255,6.79E-11,0.206592,5.37E-11
1.141725709,36.24040543,41.13383359,0.882257032,38.98343375,7.611730557,4.708618445,26.8120305,44.14385679,0.249369681,0.005699758,-1,1,1,,0.331301,6.26E-11,0.181807,4.98E-11
1.16059953,31.03301523,41.14484519,0.874488005,31.5012496,11.35933376,4.79249601,21.72107239,40.41638047,0.223508087,-0.191824099,-1,1,1,,0.314551,6.71E-11,0.173558,4.99E-11
1.099444498,39.36112156,44.55310581,0.876613648,33.63882401,11.58359777,4.115675467,24.50983377,43.11959587,0.255979096,0.042722658,-1,1,1,,0.315794,6.61E-11,0.170828,4.82E-11
1.084880935,35.00545181,41.26108894,0.863131134,29.83067279,8.872250802,4.913969898,27.6457855,45.14035779,0.205174768,0.120135163,0,0,-1,,0.362164,6.68E-11,0.210347,5.68E-11
1.084785588,43.37482509,45.36594744,0.898239828,28.02953454,10.18649057,4.86554994,21.67696657,47.30046476,0.278545965,0.134638218,0,-1,1,,0.336195,6.48E-11,0.195146,5.11E-11
1.133319911,47.95478379,42.36465974,0.89723187,36.06877411,12.97942899,4.636089824,18.19828172,48.13457486,0.243238103,-0.149381736,1,1,0,,0.286034,6.60E-11,0.180482,5.57E-11
1.16352354,47.05127048,40.98015078,0.883530615,41.96358755,7.290469762,4.581085964,19.03761674,45.4114757,0.210337785,-0.023703097,-1,1,0,,0.318828,6.38E-11,0.178042,5.09E-11
1.112813082,41.91783288,42.5980029,0.879507469,37.67012416,10.64722099,4.498792798,20.942192,44.30088817,0.221007385,-0.109279554,0,-1,-1,,0.30673,6.47E-11,0.181911,5.47E-11
1.112405536,38.67105425,44.46854015,0.871042919,36.77389332,7.328309471,4.841653086,24.33732197,47.89052399,0.235948449,0.0650196,0,0,1,,0.352421,6.90E-11,0.215611,5.49E-11
1.088375716,34.42011575,35.87930836,0.863229416,32.53459129,12.62956359,4.952677599,23.38424394,41.34739136,0.241999345,0.174474156,-1,1,-1,,0.353101,6.48E-11,0.191387,5.10E-11
1.098721097,42.38561972,46.96213836,0.873034117,34.00638487,13.34954968,4.936841214,28.28076372,45.13634531,0.263981125,0.03560247,1,0,0,,0.306445,6.37E-11,0.187052,5.48E-11
1.082516152,42.46898009,37.10630917,0.856536775,29.44004807,8.509282377,4.956306621,29.83380891,48.66886364,0.246186098,-0.013753099,1,-1,-1,,0.340645,6.26E-11,0.191192,5.07E-11
1.143139518,31.96816154,47.90459791,0.884610744,30.78857106,13.27078554,4.597320962,13.53341959,41.08245743,0.203166486,-0.113522106,1,-1,0,,0.315001,6.54E-11,0.187921,5.34E-11
1.071808064,40.20544931,33.32704622,0.872156114,29.77921185,10.47776558,4.495071012,27.07572833,43.36544755,0.223023165,0.176046333,0,0,1,,0.403176,7.03E-11,0.24484,5.93E-11
1.113303038,30.56315518,33.27098214,0.877778588,29.37234244,7.185884922,4.275979138,25.40548109,49.49013961,0.212937797,0.151912099,0,0,0,,0.446371,6.87E-11,0.286669,5.73E-11
1.13785865,41.13686635,33.07229822,0.889387056,38.99648247,12.03665493,4.595440605,23.36888628,44.36662894,0.230784701,-0.116915492,0,0,1,,0.343404,6.58E-11,0.228666,5.53E-11
1.143742757,48.69551635,41.94425142,0.876712371,40.13232747,6.358423784,4.372407987,18.88448,40.31099491,0.251993295,0.176230566,1,-1,0,,0.342043,5.99E-11,0.201029,4.64E-11
1.14639117,40.70188723,42.82465664,0.889261741,30.17749283,8.205308811,4.644701408,24.13526008,40.03613473,0.285570098,-0.142035181,-1,0,0,,0.316493,6.31E-11,0.171484,4.79E-11
1.117901886,41.24360777,32.11505839,0.871442527,34.53988426,11.5256536,4.912856496,13.23410028,42.83098715,0.252793231,-0.083906014,0,1,-1,,0.332784,6.37E-11,0.21039,5.46E-11
1.108679797,49.64105907,32.91093377,0.896445661,36.68765142,9.98864437,4.518227378,22.06082048,42.91587157,0.217180048,0.047896262,0,-1,-1,,0.360589,6.43E-11,0.215672,5.25E-11
1.165514397,40.32441329,42.7361336,0.875976629,29.20049377,10.62956694,4.962091604,24.46363477,40.27336939,0.236311881,0.053554141,-1,-1,1,,0.324867,6.24E-11,0.161557,4.72E-11
1.123373979,32.42667422,46.98357253,0.869691957,37.66820355,12.28549804,4.29169345,23.92723817,45.233671,0.217829723,0.087376343,0,0,-1,,0.325284,6.57E-11,0.185418,5.52E-11
1.120724319,34.2818758,38.68898898,0.884038076,41.90018438,10.38750265,4.814528033,17.9504071,45.11561039,0.2835025,0.188183196,1,-1,-1,,0.327979,6.00E-11,0.18423,4.58E-11
1.08451387,47.02615177,47.81435154,0.872523101,30.9273623,13.29967684,4.297871507,29.78874674,44.0154161,0.209223363,-0.145290049,-1,-1,0,,0.283567,6.23E-11,0.146298,4.71E-11
1.114373901,31.21895548,36.03016696,0.889750113,38.56531081,12.48655867,4.14163653,25.796082,48.06846547,0.201604968,-0.043468826,1,0,1,,0.343151,6.57E-11,0.21801,5.40E-11
1.153224375,49.1694927,46.71347106,0.877349397,30.95874037,10.71411997,4.636391439,23.96193333,45.90815025,0.286805545,-0.050408867,-1,1,1,,0.305698,6.70E-11,0.153259,5.08E-11
1.091068323,30.40973145,35.72301775,0.858080082,29.81056634,13.04770533,4.758439489,16.38100347,47.93054272,0.254412085,-0.037405502,1,-1,-1,,0.343329,6.49E-11,0.196828,5.28E-11
1.087246896,36.21463761,33.26794429,0.861681175,36.65202234,8.808161232,4.837748176,23.90078821,46.24351103,0.242027784,0.058000913,-1,1,0,,0.361195,6.75E-11,0.209052,5.33E-11
1.154149733,36.22545307,37.48403244,0.892433958,34.47830581,13.3895047,4.268797653,15.8677187,48.62458746,0.209949038,-0.01133505,-1,0,1,,0.339333,6.37E-11,0.196246,5.29E-11
1.150607023,43.87473207,39.39586375,0.858259925,34.81305427,13.90382935,4.82464179,12.98871901,47.10928376,0.297661627,-0.122650431,0,1,0,,0.304101,6.66E-11,0.193533,5.79E-11
